"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H4","All","29","All countries  All --- All  ","WLD"," World",2023,"Import",5,508137958.003
"H4","All","29","All countries  All --- All  ","WLD"," World",2024,"Export",6,460405486.102
"H4","All","29","All countries  All --- All  ","WLD"," World",2024,"Import",5,484545402.455
"H4","All","29","All countries  All --- All  ","WLD"," World",2025,"Export",6,141199467.732
"H4","All","29","All countries  All --- All  ","WLD"," World",2025,"Import",5,268435999.558
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Export",6,471513901.89
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Import",5,493620848.176
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Export",6,456156884.531
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Import",5,481041868.574
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Export",6,471527477.378
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Import",5,506723315.877
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Export",6,503558852.122
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Import",5,546508497.614
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Export",6,553165392.348
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Import",5,604881410.677
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Export",6,583517655.303
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Import",5,639920176.615
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Export",6,645246906.823
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Import",5,696779974.908
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Export",6,774162395.429
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Import",5,826603707.351
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Export",6,777778345.686
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Import",5,841634490.729
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Export",6,780296545.265
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Import",5,842432711.439
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Export",6,813332314.664
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Import",5,886137101.165
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Export",6,309347766.548
"H4","All","30","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Import",5,500212319.437
"H4","All","30","All countries  All --- All  ","WLD"," World",2014,"Export",6,471513901.859
"H4","All","30","All countries  All --- All  ","WLD"," World",2014,"Import",5,493620848.232
"H4","All","30","All countries  All --- All  ","WLD"," World",2015,"Export",6,456156884.52
"H4","All","30","All countries  All --- All  ","WLD"," World",2015,"Import",5,481041868.556
"H4","All","30","All countries  All --- All  ","WLD"," World",2016,"Export",6,471527477.42
"H4","All","30","All countries  All --- All  ","WLD"," World",2016,"Import",5,506723315.856
"H4","All","30","All countries  All --- All  ","WLD"," World",2017,"Export",6,503558852.136
"H4","All","30","All countries  All --- All  ","WLD"," World",2017,"Import",5,546508497.635
"H4","All","30","All countries  All --- All  ","WLD"," World",2018,"Export",6,553165392.323
"H4","All","30","All countries  All --- All  ","WLD"," World",2018,"Import",5,604881410.661
"H4","All","30","All countries  All --- All  ","WLD"," World",2019,"Export",6,583517655.346
"H4","All","30","All countries  All --- All  ","WLD"," World",2019,"Import",5,639920176.637
"H4","All","30","All countries  All --- All  ","WLD"," World",2020,"Export",6,645246906.83
"H4","All","30","All countries  All --- All  ","WLD"," World",2020,"Import",5,696779974.937
"H4","All","30","All countries  All --- All  ","WLD"," World",2021,"Export",6,774162395.373
"H4","All","30","All countries  All --- All  ","WLD"," World",2021,"Import",5,826603707.346
"H4","All","30","All countries  All --- All  ","WLD"," World",2022,"Export",6,777778345.66
"H4","All","30","All countries  All --- All  ","WLD"," World",2022,"Import",5,841634490.747
"H4","All","30","All countries  All --- All  ","WLD"," World",2023,"Export",6,780296545.247
"H4","All","30","All countries  All --- All  ","WLD"," World",2023,"Import",5,842432711.451
"H4","All","30","All countries  All --- All  ","WLD"," World",2024,"Export",6,813332314.664
"H4","All","30","All countries  All --- All  ","WLD"," World",2024,"Import",5,886124075.166
"H4","All","30","All countries  All --- All  ","WLD"," World",2025,"Export",6,309347766.542
"H4","All","30","All countries  All --- All  ","WLD"," World",2025,"Import",5,500212319.438
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Export",6,60270215.49
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Import",5,70693829.511
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Export",6,61372699.122
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Import",5,69670423.17
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Export",6,50502304.608
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Import",5,55345142.106
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Export",6,52782853.856
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Import",5,61200296.117
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Export",6,57344407.364
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Import",5,68922943.959
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Export",6,57508090.469
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Import",5,69763822.565
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Export",6,54115279.279
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Import",5,63960032.955
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Export",6,81999973.349
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Import",5,96612067.017
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Export",6,106340237.729
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Import",5,149459597.686
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Export",6,69709692.887
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Import",5,100766720.409
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Export",6,69580461.661
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Import",5,90444944.188
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Export",6,26548294.716
"H4","All","31","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Import",5,54297868.279
"H4","All","31","All countries  All --- All  ","WLD"," World",2014,"Export",6,60270215.513
"H4","All","31","All countries  All --- All  ","WLD"," World",2014,"Import",5,70693829.506
"H4","All","31","All countries  All --- All  ","WLD"," World",2015,"Export",6,61372699.118
"H4","All","31","All countries  All --- All  ","WLD"," World",2015,"Import",5,69670423.154
"H4","All","31","All countries  All --- All  ","WLD"," World",2016,"Export",6,50502304.615
"H4","All","31","All countries  All --- All  ","WLD"," World",2016,"Import",5,55345142.088
"H4","All","31","All countries  All --- All  ","WLD"," World",2017,"Export",6,52782853.858
"H4","All","31","All countries  All --- All  ","WLD"," World",2017,"Import",5,61200296.115
"H4","All","31","All countries  All --- All  ","WLD"," World",2018,"Export",6,57344407.406
"H4","All","31","All countries  All --- All  ","WLD"," World",2018,"Import",5,68922943.95
"H4","All","31","All countries  All --- All  ","WLD"," World",2019,"Export",6,57508090.466
"H4","All","31","All countries  All --- All  ","WLD"," World",2019,"Import",5,69763822.565
"H4","All","31","All countries  All --- All  ","WLD"," World",2020,"Export",6,54115279.26
"H4","All","31","All countries  All --- All  ","WLD"," World",2020,"Import",5,63960032.99
"H4","All","31","All countries  All --- All  ","WLD"," World",2021,"Export",6,81999973.327
"H4","All","31","All countries  All --- All  ","WLD"," World",2021,"Import",5,96612066.998
"H4","All","31","All countries  All --- All  ","WLD"," World",2022,"Export",6,106340237.73
"H4","All","31","All countries  All --- All  ","WLD"," World",2022,"Import",5,149459597.685
"H4","All","31","All countries  All --- All  ","WLD"," World",2023,"Export",6,69709692.862
"H4","All","31","All countries  All --- All  ","WLD"," World",2023,"Import",5,100766720.398
"H4","All","31","All countries  All --- All  ","WLD"," World",2024,"Export",6,69580461.664
"H4","All","31","All countries  All --- All  ","WLD"," World",2024,"Import",5,90444944.19
"H4","All","31","All countries  All --- All  ","WLD"," World",2025,"Export",6,26548294.71
"H4","All","31","All countries  All --- All  ","WLD"," World",2025,"Import",5,54297868.27
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Export",6,80586033.186
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Import",5,79483055.247
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Export",6,71267620.993
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Import",5,71760180.395
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Export",6,71121124.746
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Import",5,72224805.905
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Export",6,77341123.813
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Import",5,79503051.013
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Export",6,83199311.139
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Import",5,85538515.427
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Export",6,80028134.931
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Import",5,81286967.483
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Export",6,77173112.044
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Import",5,78235071.312
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Export",6,92206404.679
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Import",5,92623963.711
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Export",6,89830602.949
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Import",5,91448447.676
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Export",6,83913252.044
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Import",5,83753020.463
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Export",6,85874939.194
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Import",5,81479539.206
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Export",6,36350360.044
"H4","All","32","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Import",5,36649785.898
"H4","All","32","All countries  All --- All  ","WLD"," World",2014,"Export",6,80586033.129
"H4","All","32","All countries  All --- All  ","WLD"," World",2014,"Import",5,79483055.256
"H4","All","32","All countries  All --- All  ","WLD"," World",2015,"Export",6,71267620.985
"H4","All","32","All countries  All --- All  ","WLD"," World",2015,"Import",5,71760180.377
"H4","All","32","All countries  All --- All  ","WLD"," World",2016,"Export",6,71121124.787
"H4","All","32","All countries  All --- All  ","WLD"," World",2016,"Import",5,72224805.934
"H4","All","32","All countries  All --- All  ","WLD"," World",2017,"Export",6,77341123.818
"H4","All","32","All countries  All --- All  ","WLD"," World",2017,"Import",5,79503050.976
"H4","All","32","All countries  All --- All  ","WLD"," World",2018,"Export",6,83199311.138
"H4","All","32","All countries  All --- All  ","WLD"," World",2018,"Import",5,85529649.93
"H4","All","32","All countries  All --- All  ","WLD"," World",2019,"Export",6,80028134.905
